,Mora,Motivo salida_despido,Motivo salida_pensión,Motivo salida_renuncia,Linea de Credito_Libre Inversion,Linea de Credito_Vehículo,Linea de Credito_Vivienda,Estado Crediticio_Reestructurado,Estado Crediticio_Vigente,Valor crédito,Plazo crédito,Plazo residual,Saldo  Capital,edad,endeudameinto,antigüedad cuando otorgaron el crédito,tiempo trabajado,tasa,cuota total,Cuentas x Cobrar,Provisión General,cargo,Calif. Ope. Sup. Act.
94,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5188118811881187,1.0,0.8464912280701754,0.4813216989398183,0.1426763471657897,0.0,0.0566054397739314,0.053568234662851,0.2469135802469136,0.354409912956908,0.0083579083690034,0.4828161827532983,6.0,0.0
95,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.9342105263157896,1.0,0.1557316991940317,0.0455835647544379,0.0566054397739314,0.0777141835092112,0.7021604938271606,1.0,0.0172373382842388,1.0,2.0,0.0
96,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.7770517178217822,1.0,0.8640350877192983,0.7210526550991463,0.4534736561646572,0.2806511499455329,0.0563405157188272,0.0937220532999463,0.2469135802469136,0.5335139511807052,0.0124428666025197,0.7218563947021246,5.0,0.0
97,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.4405940594059405,1.0,0.8596491228070176,0.4115876073364004,0.0905881569306601,0.0419319698666707,0.0558106676086188,0.1224289035950635,0.2469135802469136,0.3006313495912531,0.0071238893761245,0.4132830181424614,6.0,0.0
98,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2166510445544554,1.0,0.4868421052631579,0.1287042436157812,0.1818424032505162,0.0030071957899258,0.0557223595902508,0.0431049901627615,0.2469135802469136,0.1330670602078635,0.0023127344303777,0.1312147349974495,6.0,0.0
99,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1653465346534653,1.0,0.6929824561403509,0.135729484100458,0.6429760873909279,0.0713441858324255,0.0548392794065701,0.0746735825433732,0.2469135802469136,0.1064099639447986,0.0024052383821411,0.1382197334396721,4.0,0.0
100,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3168316831683168,1.0,0.7324561403508771,0.25358867767172,0.227669353227203,0.0599444589349003,0.0538678912045213,0.0612591665176176,0.2469135802469136,0.2077551372947656,0.0043977355249626,0.2557393352427065,9.0,0.0
101,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0336633663366336,0.0,0.087719298245614,0.0289935149567335,0.1557316991940317,0.063120425917118,0.0536029671494171,0.0777141835092112,0.9135802469135804,0.1474863684922631,0.0005483775322278,0.0,2.0,0.0
102,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.3290617960396039,1.0,0.8552631578947368,0.3108481308447947,0.0848597881835742,0.0090522730411034,0.053426351112681,0.1376319084242533,0.2469135802469136,0.2237344709033152,0.0053896437350003,0.3128338054168304,6.0,0.0
103,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.052079207920792,0.0,0.0482456140350877,0.0251133142909355,0.2370612136148669,0.0590699173021157,0.0531614270575768,0.1226077624754069,0.4552469135802469,0.1866181628582629,0.0004811019309453,0.0,6.0,0.0
104,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6287128712871287,1.0,0.7236842105263158,0.3212535657522269,0.1353493638846333,0.0914739862221335,0.0530731190392087,0.0631371847612234,0.2469135802469136,0.3878293303719975,0.0055589178285497,0.3232092588231866,4.0,0.0
105,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.4798910891089109,1.0,0.7368421052631579,0.3923891384228623,0.1281555984813163,0.0903693020544056,0.0524549629106322,0.14952602396709,0.2469135802469136,0.3187929553912283,0.0068440717038549,0.3941398663705431,6.0,0.0
106,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.6797029702970296,1.0,0.8596491228070176,0.6272066010726619,0.4005861586624925,0.228807708240637,0.0499823383963263,0.0697549633339295,0.2469135802469136,0.4654295992376465,0.094722961515372,0.6282807422104931,3.0,0.0
107,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2177069306930693,1.0,0.4649122807017543,0.1211108915460695,0.1627256377805902,0.0074105896251745,0.0494524902861179,0.0840636737614022,0.2469135802469136,0.1323991996827857,0.0021738428664397,0.1236432618876539,6.0,0.0
108,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.1668316831683168,1.0,0.4649122807017543,0.0912249706282355,0.1526676880037301,0.0,0.0481278700105969,0.167054194240744,0.2469135802469136,0.099946651884977,0.0415756434111008,0.09384345219709,0.0,0.0
109,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1121782178217821,1.0,0.4868421052631579,0.0467705580752566,0.4795843602211417,0.0980560627215121,0.0474214058636524,0.1073153282060454,0.2469135802469136,0.0630672729645939,0.0,0.049517127516425,2.0,0.0
110,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0603960396039603,0.1875,0.0,0.0073825983358712,0.4987677346299873,0.0486214462156895,0.0438890851289297,0.062332319799678,0.4552469135802469,0.1106954809354609,0.0001871780842133,0.0,6.0,0.0
111,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2425742574257426,1.0,0.4517543859649122,0.13035399909217,0.159728235529208,0.0,0.0424761568350406,0.2351994276515829,0.2469135802469136,0.1473855391076275,0.0023147689747713,0.1328597369824148,6.0,0.0
112,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2752475247524752,1.0,0.4561403508771929,0.143033394285502,0.1886365150203156,0.0161099774460315,0.0422995407983044,0.2735646574852441,0.2469135802469136,0.1671634899671092,0.0025020826952776,0.1455025986426447,6.0,0.0
113,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0026534653465346,0.1875,0.0087719298245614,0.0003314356296531,0.2683674149070806,0.0234898813998803,0.0414164606146238,0.0900554462529064,0.4552469135802469,0.0191683079311838,6.334214878813041e-05,0.0,6.0,0.0
114,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3217821782178217,1.0,0.4473684210526315,0.1638138465919374,0.3182575101578632,0.01971554382681,0.0360296714941716,0.2093543194419603,0.2469135802469136,0.1957766127971809,0.0028588061456261,0.1662231755898347,6.0,0.0
115,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.1866336633663366,1.0,0.4868421052631579,0.1092376021156679,0.1543329114767202,0.0208509136658637,0.0344401271635464,0.0736004292613128,0.2469135802469136,0.1136200146759379,0.0,0.1118041833329151,6.0,0.0
116,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0079207920792079,0.0,0.131578947368421,0.0067146721269883,0.2507826550323052,0.074136581923071,0.0332921229247615,0.0369343587909139,0.4552469135802469,0.0614359281482769,0.0001646624595905,0.0,6.0,0.0
117,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1232029702970296,1.0,0.3333333333333333,0.0483150107104309,0.4399520415639778,0.0366847200699633,0.0332921229247615,0.2072974423180111,0.2469135802469136,0.0692943531920577,0.0008781093602877,0.0510571295766954,6.0,0.0
118,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1705005970297029,1.0,0.4912280701754385,0.100251524684619,0.2020249117431559,0.0157570922257851,0.032673966796185,0.0518690752995886,0.2469135802469136,0.1034091728304874,0.0018083030570521,0.1028439977643942,6.0,0.0
119,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,1.0,0.4473684210526315,0.1880260711574101,0.4129754213015387,0.0298725010356414,0.0324090427410808,0.2186549812198176,0.2469135802469136,0.2963157126330062,0.003274124474511,0.190365636724627,2.0,0.0
120,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2851485148514851,1.0,0.2982456140350877,0.1028324097019323,0.7641377472856857,0.0410267425625604,0.030024726245143,0.0340726167054194,0.2469135802469136,0.1659639565664328,0.0018130503273039,0.1054174463979704,1.0,0.0
121,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0734148514851485,1.0,0.4605263157894736,0.0432690438047013,0.2744288283487645,0.0160025775963913,0.028700105969622,0.1011446968341978,0.2469135802469136,0.0414876723897849,0.0155662991556098,0.0460257022671172,0.0,0.0
122,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0452386138613861,0.1875,0.1140350877192982,0.0073859996885059,0.5433291147672018,0.0256225355570216,0.0284351819145178,0.0376497943122876,0.4552469135802469,0.0872263672482085,0.0001999278957466,0.0,2.0,0.0
123,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.1628178217821782,1.0,0.4956140350877192,0.0972087814719462,0.3620861919669619,0.0144376083587768,0.0280819498410455,0.075657306385262,0.2469135802469136,0.0987485818016055,0.0017384503662044,0.0998100217017461,6.0,0.0
124,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2673267326732673,1.0,0.4956140350877192,0.1530718364681959,0.2408579231332844,0.0359175782868189,0.0279053338043094,0.014219280987301,0.2469135802469136,0.1645102397583518,0.0053534288447938,0.1555121167517385,6.0,0.0
125,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.306725105940594,1.0,0.4298245614035087,0.1605032502976649,0.4621328182242058,0.0166469766942326,0.0275521017308371,0.1304775532105169,0.2469135802469136,0.1870757870363253,0.0028749468644822,0.1629221182189462,6.0,0.0
126,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2772277227722772,1.0,0.3026315789473684,0.102905948744432,0.6523679477785921,0.0056615063596053,0.027463793712469,0.0489179037739223,0.2469135802469136,0.1616833034819868,0.0018405844947643,0.105490773550155,4.0,0.0
127,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3366336633663366,1.0,0.4780701754385965,0.0186558309735228,0.5949510424298944,0.0011967411817052,0.0262274814553161,0.2145412269719192,0.2469135802469136,0.1801190971943599,0.0547756318006341,0.0214834082464977,6.0,0.0
128,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.4646948534653465,1.0,0.3859649122807017,0.1846116844124773,0.8807033903949913,0.1456035104407996,0.0256976333451077,0.192809873010195,0.2469135802469136,0.2766245188955808,0.0032155295959747,0.1869610879577103,5.0,0.0
129,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5178217821782177,1.0,0.3991228070175438,0.2569938311354716,0.4580030640111904,0.1731592432913451,0.0256093253267396,0.2253621892326954,0.2469135802469136,0.3172375683463174,0.0044930878388771,0.2591346777650956,3.0,2.0
130,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0584158415841584,1.0,0.3245614035087719,0.0265643323828539,0.192766269233331,0.0239041379627782,0.0255210173083715,0.0356823466285101,0.2469135802469136,0.0306308740855785,0.0005122982783142,0.0293691226463839,6.0,0.0
131,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3329775247524752,1.0,0.4956140350877192,0.1743849992824574,0.7140478252181445,0.017276032956411,0.0252560932532673,0.3102307279556429,0.2469135802469136,0.2035703279315873,0.0,0.1767638687957002,6.0,0.0
132,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2425742574257426,1.0,0.5043859649122807,0.1302451536919332,0.5567175114900421,0.0812710005063135,0.0247262451430589,0.1663387587193704,0.2469135802469136,0.1473677631879965,0.0022831657185237,0.1327512052017925,2.0,0.0
133,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.1975049504950495,1.0,0.3114035087719298,0.0741205542504012,0.1925664424165722,0.0176902895193089,0.0246379371246909,0.2317116794848864,0.2469135802469136,0.1137766078220124,0.0013206905840471,0.0767883193026084,6.0,0.0
134,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0692079207920792,1.0,0.3245614035087719,0.0106103846535421,0.543795377339639,0.0524264694600856,0.0242847050512186,0.0448041495260239,0.2469135802469136,0.0338741329147514,0.0002459085990425,0.0134611435195638,6.0,0.0
135,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.2,1.0,0.4912280701754385,0.1125872076399081,0.1462732298674482,0.005431363824662,0.0241080890144825,0.0724378465390806,0.2469135802469136,0.1214109191788674,0.0340653262364807,0.1151441375352717,6.0,0.0
136,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2209494702970297,1.0,0.3289473684210526,0.0847043512233641,0.3355092253380402,0.0149285790999892,0.0219886965736488,0.0110892505812913,0.2469135802469136,0.1282108115128777,0.0015019006713725,0.0873416208543653,1.0,0.0
137,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2326732673267326,1.0,0.4429824561403508,0.1217780380358569,0.3081329514420835,0.0010279699894134,0.0219886965736488,0.015113575389018,0.2469135802469136,0.1406191404279942,0.0,0.1243084861076488,6.0,0.0
138,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1922230455445544,1.0,0.4473684210526315,0.101315409600755,0.2201425431292879,0.0049250502477867,0.0205757682797598,0.1777857270613486,0.2469135802469136,0.1153553723801617,0.0017882288857017,0.1039048172760526,6.0,0.0
139,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0959405940594059,1.0,0.4429824561403508,0.0542838984818094,0.6234596682874843,0.0146984365650459,0.0201342281879194,0.0900554462529064,0.2469135802469136,0.0554943434809523,0.0009932645729667,0.0570088195031388,0.0,0.0
140,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2524752475247524,1.0,0.469298245614035,0.136535408951631,0.2244055152201424,0.0042346226429568,0.0200459201695513,0.1807368985870149,0.2469135802469136,0.1537608753304647,0.0485884466633336,0.1390233361546722,6.0,0.0
141,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.351106004950495,1.0,0.3991228070175438,0.1660409179357628,0.3607540131885699,0.0389094312410819,0.0196926880960791,0.2210695761044536,0.2469135802469136,0.2120323334268577,0.0578250069377963,0.1684438300041914,3.0,0.0
142,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1556595613861386,1.0,0.4912280701754385,0.0905926480648316,0.2279357889828815,0.0616781993648066,0.019604380077711,0.0322840279019853,0.2469135802469136,0.09378866817661,0.0016032209821749,0.0932129515642238,6.0,0.0
143,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5729642623762375,1.0,0.3859649122807017,0.3625648100237487,0.750682741623926,0.5454071221443147,0.0191628399858707,0.1635664460740476,0.0,0.3050501964872804,0.6456130204330649,0.3644014717302725,8.0,4.0
144,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.404591108910891,1.0,0.4078947368421052,0.2456881285402116,0.5368680476920004,0.1178636635622995,0.0,0.0179753174745126,0.2469135802469136,0.2540259782559323,0.0172594469999829,0.2478615506400145,2.0,3.0
145,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2864773736791356,1.0,0.509495959070442,0.17622431249252582,0.41726953269511446,0.03759024466214021,0.08625910374510588,0.12149569085986747,0.2469135802469136,0.17867001594725498,0.01606268740229597,0.17859788283160075,6.0,0.0
146,1,0.5523943918546653,0.0,0.4476056081453347,0.0,0.0,1.0,0.0,1.0,0.48906005495293525,1.0,0.6965282835597666,0.37078407970347704,0.30089122142315994,0.11635941893345698,0.07635432132347565,0.19512254894870584,0.2469135802469136,0.3202336675110517,0.009032983813017988,0.37259705897433715,7.657183175563996,0.0
147,1,0.1318972338872728,0.8681027661127272,0.0,0.0,0.0,1.0,0.0,1.0,0.24012894774187216,1.0,0.4589383538497607,0.13326252323507615,0.8628781695228601,0.0957752143149938,0.6327170907802334,0.6710225034212813,0.2469135802469136,0.14653530785439273,0.006557020356742396,0.13575988070484873,6.0,0.0
148,1,0.7409159154568109,0.0,0.2590840845431891,0.0,0.0,1.0,0.0,1.0,0.2713284274444294,1.0,0.46266035766775215,0.14550816911932102,0.28786685181480365,0.03098449838258739,0.12189309601761043,0.13428489770191432,0.2469135802469136,0.16544370431799274,0.005100798723637895,0.1479702428312765,5.481831830913622,0.0
149,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.27522448779208086,1.0,0.5035653723373261,0.1766496624411043,0.5547818562918906,0.02782735351464558,0.1315741760857035,0.2684225341646584,0.2469135802469136,0.17264099440134606,0.023581257406298576,0.17902200720623124,6.0,0.0
150,1,0.7303962784518544,0.2696037215481456,0.0,0.0,0.0,1.0,0.0,1.0,0.25664935756244966,1.0,0.4826068379954841,0.14422294326942958,0.41348834844750043,0.054312529722518675,0.20894266148464313,0.2057049505039682,0.2469135802469136,0.157278506733601,0.004479818145940647,0.14668872014233353,6.0,0.0
151,1,0.0,0.7104535843271724,0.2895464156728276,0.0,0.0,1.0,0.0,1.0,0.2563907342250324,1.0,0.5756324034340157,0.1788062758410231,0.6347090091332137,0.09798991466126793,0.5208492917128793,0.5373839337116635,0.2469135802469136,0.16278627007833255,0.004754108675753812,0.18117240668933185,6.0,0.0
152,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.27389041982312834,1.0,0.5003719231413266,0.16100711181077026,0.3013212055065727,0.03649086765036224,0.047905494101240814,0.050987177829397656,0.2469135802469136,0.16936335882562129,0.00902391813843556,0.16342452794030696,6.0,0.0
153,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3482381767950144,1.0,0.637367369300024,0.27515278266279747,0.6788043583416622,0.047680602624513825,0.13239966625643784,0.18870379590297928,0.2469135802469136,0.2282975545458902,0.0272155409090468,0.27724130734436264,6.0,1.4574850125253431
154,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6548744373338519,1.0,0.5231500060064866,0.47471753595876104,0.5556437186917191,0.43461260121617995,0.05110423248474985,0.13756690469473348,0.09901298312592263,0.3915419981678827,0.42563307610258855,0.4762310485510749,8.401002581659986,3.5989974183400135
155,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.19851468446854442,1.0,0.33079906030907263,0.1797480108410153,0.44522324246957745,0.07101054466947404,0.5223361440274925,0.5393705410433605,0.04963171437113999,0.11004176395827783,0.3375775146430432,0.1821114284583193,5.195966227187532,3.7989915567968833
156,1,0.35089567461252014,0.0,0.6491043253874799,0.0,0.0,1.0,0.35089567461252014,0.6491043253874799,0.32551797835169705,1.0,0.3822721976820731,0.16662062479755682,0.46250186906904256,0.05231286082973448,0.2535886202326219,0.3163473647372247,0.2469135802469136,0.19825960951599886,0.00889826442873133,0.16902186653869453,3.29820865077496,1.0526870238375605
157,1,0.19127917632158797,0.0,0.808720823678412,0.0,0.0,1.0,0.0,1.0,0.32578574665187326,1.0,0.822396432973471,0.3026722418061275,0.16626346160740865,0.07480845982385366,0.10399410136105237,0.12442372572083325,0.2469135802469136,0.22062378740299043,0.015934304722467374,0.3046814738198456,6.0,0.0
158,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.7653034657457419,1.0,0.7137126421512182,0.6245591536645533,0.2838015969597096,0.2595495550317156,0.0967124547051323,0.11327223064314235,0.2469135802469136,0.5113883129770613,0.09020265811406637,0.6256409229743947,9.0,2.7716150518937956
159,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.21591855492667822,1.0,0.485773431209926,0.13136575266140296,0.27052510839956356,0.011385566221229257,0.02660261057645326,0.16139873547366929,0.2469135802469136,0.1331047486720443,0.0038918333453162417,0.13386857535483057,6.0,0.3863092198174911
160,1,0.7903057380440377,0.0,0.2096942619559623,0.0,0.0,1.0,0.0,1.0,0.2204289426558524,1.0,0.5402593002524219,0.14769330719512666,0.18026529555157045,0.021272174923642376,0.03361221833424562,0.15693256847656678,0.2469135802469136,0.13821565698674335,0.0037690257008257764,0.15014908480123426,6.0,0.0
161,1,0.9985527257751714,0.0,0.0014472742248285986,0.0,0.0,1.0,0.0,1.0,0.19235409511364748,1.0,0.4472541625611977,0.10134806380627151,0.22043512137962792,0.004942348169156838,0.021111402885575472,0.17821970224251926,0.2469135802469136,0.1154317273957658,0.0017919774860839944,0.1039373773939979,5.997105451550343,0.0
162,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3483571577119876,1.0,0.6378273529407625,0.27540573926230705,0.6785179447618566,0.04771211415397816,0.13212336735814195,0.18811662978851046,0.2469135802469136,0.2284033473187742,0.02717690899157351,0.27749353509220687,6.0,1.464039779405866
163,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4467247445077797,1.0,0.6167518163058725,0.3446713490920549,0.6613071964296048,0.23077446949141056,0.050103169728318686,0.09102942071008933,0.15844448695495014,0.27177372770554853,0.24295346443688703,0.34655956778038205,6.716599655664904,3.358299827832452
164,1,0.7696618426764307,0.23033815732356933,0.0,0.0,0.0,1.0,0.0,1.0,0.20039998718564864,1.0,0.4473684210526315,0.1056767648977654,0.3724023095503298,0.02777969012706197,0.17693477705283267,0.3037074902270595,0.2469135802469136,0.12049912335603226,0.0018630539876920368,0.10825360606530102,6.0,0.0
165,1,1.0,0.0,0.0,0.0,0.0,1.0,0.8700722923153842,0.1299277076846158,0.20205783258019763,1.0,0.3210911010115722,0.1890672953594115,0.4648506930194181,0.12239208925096434,0.5712945507398755,0.6046717783165725,0.0,0.10386194706540272,0.4477145302116743,0.19140386105380797,6.259855415369231,4.0
166,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.7535992912024606,1.0,0.699620101606973,0.6071991234225705,0.30293906788571023,0.2501622884397441,0.0946470737825404,0.12754595957080392,0.2469135802469136,0.5022101240359891,0.08349333924748432,0.6083309127238886,9.0,2.5474453371899872
167,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2652625803060461,1.0,0.5657488293048103,0.19394321688599445,0.37544281830326653,0.024839080092421178,0.03915303329367256,0.12727412073109895,0.2469135802469136,0.17006642187732007,0.00827242336216052,0.19626573319841265,6.0,1.1907676359483865
168,1,0.8417601554359765,0.0,0.1582398445640235,0.0,0.0,1.0,0.0,1.0,0.31560925754869046,1.0,0.5087144118709084,0.2038693045284724,0.6918231577420062,0.03690826520216025,0.22498380550452204,0.3443250549743236,0.2469135802469136,0.19897280213185703,0.030832504577701342,0.20616322049789854,5.683520310871953,0.0
169,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.14912054267059408,1.0,0.38725473354624107,0.16708206220077254,0.42266437028231474,0.044603620040268646,0.5352510517545859,0.543751082204667,0.0,0.07515035026932454,0.6154632877087909,0.16948197456933448,3.9654024413478868,4.0
170,1,1.0,0.0,0.0,0.0,0.0,1.0,0.9273509315222542,0.07264906847774577,0.16334829637683618,1.0,0.34294849903200364,0.17561981915156183,0.4359152736658412,0.05892350676741002,0.6111453713623956,0.6254984804367545,0.0179380415994434,0.08684997026648808,0.3891000039109258,0.1779951314903278,6.0,3.927350931522254
171,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3459933015580821,1.0,0.6761895682096806,0.2842480551709363,0.5085037476207208,0.04977028193396138,0.05641726008672433,0.04044488157664681,0.2469135802469136,0.22856632780358696,0.014577928284009023,0.28631037336282406,6.0,2.1669063974635354
172,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.33623358781623697,1.0,0.4425766562874092,0.22633935616226386,0.5059920207613178,0.09011831883493568,0.0829765524706208,0.09395857969420475,0.17958724875666832,0.20595943034305184,0.2852249277727366,0.22856852847770223,1.4546567149290133,3.272671642535493
173,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.30879108771937397,1.0,0.3720547931628361,0.21503413844867914,0.49426456063054464,0.09608276458286728,0.24282163184041744,0.2603595378054786,0.1552019398555178,0.18709114658711978,0.16616768699526696,0.21729588493906746,3.485728574340612,3.371432143585153
174,1,0.0960416340603778,0.0,0.9039583659396222,0.0,0.0,1.0,0.0,1.0,0.3210272296597795,1.0,0.8524397058533596,0.3062138672423192,0.05022765692634086,0.07837145861486693,0.07747775920597888,0.07218191275073407,0.2469135802469136,0.21862331041432662,0.010669534220956636,0.308212894661249,6.0,0.0
175,1,1.0,0.0,0.0,0.0,0.0,1.0,0.6313004365591813,0.36869956344081867,0.23131177018430527,1.0,0.4714967402659695,0.2263988156966077,0.4919386837897399,0.05770164041662573,0.43755165124982015,0.441942937458845,0.0910369292446466,0.13995400506430267,0.2706685584565154,0.2286278168626045,6.0,3.631300436559181
176,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6895673169052985,1.0,0.6225216961983808,0.5122247186798888,0.4076376130000937,0.1988058078169585,0.08334765085782246,0.20563562240357006,0.2469135802469136,0.4519974792915038,0.04678755263880287,0.5136301606678388,9.0,1.3210427953416852
177,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.31982619233977233,1.0,0.808352107764071,0.2912820796512088,0.09161124081340921,0.0725121772493384,0.13112254604015272,0.14107335412556826,0.2469135802469136,0.2155338478021969,0.010157221213183227,0.29332413049104444,5.685786228070725,0.0
178,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.2886362746506155,1.0,0.4380426989743841,0.15037063946476723,0.3699671481877165,0.02568169051040691,0.3495990406173855,0.42437859434212066,0.2469135802469136,0.17561777656509564,0.005292881147350195,0.1528187027906898,4.266785468338816,0.0
179,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2734000636336882,1.0,0.5000164735590291,0.1604142877942835,0.29680414915262415,0.03644803867613856,0.04641133355283572,0.04824034279939454,0.2469135802469136,0.16900079477916516,0.00874970532141408,0.16283341204597424,6.0,0.0
180,1,1.0,0.0,0.0,0.0,0.9480877766491698,0.05191222335083023,0.0,1.0,0.05286890250801758,0.22967868147254955,0.13133916216957495,0.012262084195082262,0.5265517812763453,0.02454808307684807,0.02802718227850368,0.04492456215263378,0.4444318670488239,0.0886866064452551,0.00028238013148549387,0.005393930081661646,2.207648893403321,0.0
181,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.7109908326895045,1.0,0.6483169168414727,0.5440008068207567,0.37260806786328526,0.21598841674507768,0.08712815845636519,0.179508751529385,0.2469135802469136,0.46879738900938805,0.059068401502425,0.54531469138422,9.0,1.731366770222496
182,1,0.1512903823829378,0.0,0.8487096176170622,0.0,0.0,1.0,0.1512903823829378,0.8487096176170622,0.30120229485451194,1.0,0.3743930414098528,0.14230667159597396,0.439633614713825,0.032155412136865666,0.3315693525554471,0.408099394969746,0.2469135802469136,0.18111096037971045,0.006327127208958073,0.1447779698816542,3.6974192352341246,0.4538711471488135
183,1,0.0,0.896648925756462,0.10335107424353795,0.0,0.0,1.0,0.0,1.0,0.2334121977504363,1.0,0.4392091257176154,0.12062494102584331,0.8337450509249495,0.09512771514035251,0.6674924624200451,0.6989582395893253,0.2469135802469136,0.14083128654334237,0.0023471950402338937,0.12315871155167511,5.793297851512924,0.0
184,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4483305091889003,1.0,0.6138162105177156,0.3448989536335826,0.6624440519583029,0.23477659188294053,0.049709609220788736,0.09195209053147094,0.15642907557374036,0.272197003864903,0.24807528765398834,0.3467865165179123,6.732924487852703,3.3664622439263514
185,1,0.08951024244440453,0.0,0.9104897575555955,0.0,0.0,1.0,0.0,1.0,0.27466719354660774,1.0,0.3754876507192951,0.12185838559925448,0.40420544955580057,0.015807286636939505,0.35754703054711234,0.45080237498514686,0.2469135802469136,0.16339081614947604,0.0041464981028933095,0.12438860216312961,4.1790204848888095,0.0
